,user_id,gender,income_level,age
6522,601295421515,Male,Low,18 - 24
6523,601295421516,Male,Low,18 - 24
6524,601295421521,Male,Low,35 - 44
6525,601295421525,Female,Medium,25 - 34
6528,601295421529,Male,Low,25 - 34
6530,601295421534,Female,Medium,25 - 34
6531,601295421543,Female,Medium,25 - 34
6532,601295421546,Male,Low,35 - 44
6533,601295421547,Male,Medium,25 - 34
6534,601295421550,Female,Low,25 - 34
6535,601295421551,Male,High,35 - 44
6536,601295421553,Female,Medium,25 - 34
6538,601295421560,Male,Low,25 - 34
6541,601295421567,Female,Medium,25 - 34
6542,601295421574,Male,Medium,35 - 44
6543,601295421576,Female,High,18 - 24
6544,601295421577,Male,Low,45 - 54
6546,601295421583,Female,Medium,25 - 34
6547,601295421584,Female,Medium,18 - 24
6549,601295421587,Female,Low,18 - 24
6550,601295421591,Female,High,< 18
6554,601295421609,Female,Low,18 - 24
6557,601295421618,Female,Medium,18 - 24
6558,601295421621,Male,Low,18 - 24
6559,601295421635,Male,Low,25 - 34
6560,601295421643,Female,Low,25 - 34
6561,601295421672,Female,Low,25 - 34
6563,601295421691,Male,Low,25 - 34
6564,601295421695,Male,Low,25 - 34
6565,601295421771,Male,Low,35 - 44
6566,601295421774,Male,Low,25 - 34
6569,601295421780,Male,High,18 - 24
6570,601295421804,Male,Medium,25 - 34
6571,601295421808,Female,Low,25 - 34
6574,601295421829,Female,Medium,18 - 24
6575,601295421839,Male,Medium,25 - 34
6576,601295421846,Male,Low,18 - 24
6577,601295421848,Male,Medium,25 - 34
6579,601295421865,Male,Low,55+
6580,601295421879,Female,Low,18 - 24
6582,601295421932,Female,Low,25 - 34
6586,609885356063,Female,Medium,18 - 24
6587,609885356064,Male,Low,25 - 34
6591,609885356073,Female,High,35 - 44
6592,609885356074,Female,Low,25 - 34
6596,609885356080,Female,High,25 - 34
6598,609885356083,Male,Low,25 - 34
6599,609885356086,Female,High,25 - 34
6600,609885356087,Female,Low,35 - 44
6601,609885356088,Male,Medium,25 - 34
6603,609885356093,Male,High,35 - 44
6605,609885356097,Male,High,25 - 34
6606,609885356098,Female,Low,25 - 34
6607,609885356099,Female,High,25 - 34
6609,609885356102,Female,Medium,18 - 24
6610,609885356103,Male,Low,25 - 34
6611,609885356105,Male,Low,< 18
6612,609885356106,Female,Low,18 - 24
6613,609885356112,Female,Low,< 18
6614,609885356113,Female,Medium,25 - 34
6615,609885356116,Male,High,25 - 34
6616,609885356117,Male,Medium,25 - 34
6619,609885356137,Female,Medium,18 - 24
6620,609885356138,Male,Low,25 - 34
6623,609885356144,Male,Low,25 - 34
6624,609885356148,Male,Low,25 - 34
6626,609885356156,Female,High,35 - 44
6627,609885356157,Male,High,25 - 34
6628,609885356158,Female,Low,25 - 34
6633,609885356171,Female,Medium,35 - 44
6635,609885356173,Female,Low,18 - 24
6636,609885356178,Male,Low,25 - 34
6637,609885356179,Male,Medium,25 - 34
6640,609885356186,Female,Medium,25 - 34
6641,609885356187,Female,Low,25 - 34
6642,609885356188,Female,Medium,< 18
6643,609885356189,Female,Medium,18 - 24
6645,609885356191,Female,Low,25 - 34
6646,609885356192,Male,Low,25 - 34
6648,609885356201,Male,Low,25 - 34
6649,609885356211,Female,High,25 - 34
6652,609885356220,Female,Medium,25 - 34
6653,609885356223,Female,Medium,25 - 34
6655,609885356229,Male,Medium,18 - 24
6656,609885356246,Male,High,18 - 24
6658,609885356263,Male,Medium,< 18
6659,609885356264,Female,Medium,18 - 24
6660,609885356272,Male,Medium,35 - 44
6661,609885356275,Female,Low,18 - 24
6662,609885356279,Female,Low,18 - 24
6663,609885356282,Male,Low,25 - 34
6664,609885356284,Female,Low,18 - 24
6666,609885356295,Female,Low,< 18
6667,609885356306,Male,Medium,18 - 24
6668,609885356325,Female,Medium,18 - 24
6669,609885356341,Female,Low,< 18
6670,609885356377,Female,Low,25 - 34
6671,609885356404,Male,Low,18 - 24
6672,609885356409,Female,Low,45 - 54
6673,609885356466,Female,Low,25 - 34
6674,609885356476,Male,Low,18 - 24
6676,609885356522,Male,Low,18 - 24
6677,609885356539,Female,Medium,18 - 24
6678,609885356557,Female,Medium,35 - 44
6679,618475290649,Male,Low,25 - 34
6681,618475290651,Male,Low,25 - 34
6690,618475290674,Female,Low,18 - 24
6691,618475290675,Male,Medium,35 - 44
6692,618475290676,Male,Low,18 - 24
6694,618475290680,Male,Low,35 - 44
6697,618475290684,Female,Low,25 - 34
6698,618475290685,Female,Medium,35 - 44
6699,618475290688,Female,Low,25 - 34
6700,618475290689,Female,Low,18 - 24
6704,618475290695,Female,Low,< 18
6705,618475290697,Male,Low,< 18
6706,618475290698,Female,High,25 - 34
6708,618475290701,Male,Low,18 - 24
6709,618475290703,Male,Low,18 - 24
6710,618475290705,Male,Low,25 - 34
6711,618475290706,Male,Low,< 18
6712,618475290707,Male,Medium,35 - 44
6713,618475290708,Male,Medium,25 - 34
6714,618475290709,Male,High,55+
6716,618475290712,Female,Low,25 - 34
6718,618475290714,Male,Low,25 - 34
6719,618475290715,Female,Medium,35 - 44
6720,618475290716,Male,Medium,25 - 34
6721,618475290717,Male,Medium,18 - 24
6722,618475290719,Male,Medium,< 18
6723,618475290721,Female,High,25 - 34
6724,618475290722,Male,Medium,25 - 34
6728,618475290728,Male,Medium,35 - 44
6729,618475290731,Female,Low,< 18
6731,618475290740,Male,Low,18 - 24
6734,618475290743,Female,Medium,18 - 24
6735,618475290744,Female,Medium,18 - 24
6736,618475290745,Male,Medium,25 - 34
6737,618475290747,Female,Low,25 - 34
6738,618475290748,Female,High,18 - 24
6739,618475290750,Male,Low,25 - 34
6740,618475290755,Male,Medium,25 - 34
6741,618475290756,Female,Medium,25 - 34
6742,618475290757,Male,Medium,25 - 34
6743,618475290758,Female,Medium,18 - 24
6744,618475290762,Female,Low,25 - 34
6745,618475290764,Female,Medium,25 - 34
6747,618475290777,Male,Medium,< 18
6750,618475290788,Male,Medium,35 - 44
6752,618475290791,Male,Medium,18 - 24
6753,618475290792,Male,Low,< 18
6756,618475290798,Female,Medium,25 - 34
6758,618475290805,Male,High,18 - 24
6759,618475290808,Female,Low,< 18
6760,618475290813,Female,Medium,18 - 24
6762,618475290824,Female,High,18 - 24
6764,618475290828,Female,Medium,25 - 34
6768,618475290876,Female,Medium,18 - 24
6769,618475290891,Female,Low,18 - 24
6770,618475290896,Male,Low,25 - 34
6771,618475290925,Male,Medium,25 - 34
6772,618475290963,Female,Low,18 - 24
6773,618475290965,Male,Low,18 - 24
6774,618475290996,Male,Medium,18 - 24
6775,618475291019,Male,Low,18 - 24
6777,618475291039,Male,Medium,25 - 34
6778,618475291052,Male,Low,25 - 34
6779,618475291056,Female,Medium,25 - 34
6780,618475291059,Female,Low,18 - 24
6781,618475291068,Female,Medium,18 - 24
6782,618475291087,Female,Low,18 - 24
6783,618475291105,Female,Low,18 - 24
6784,618475291110,Male,Low,18 - 24
6787,618475291145,Female,Medium,18 - 24
6788,618475291201,Female,Low,18 - 24
6789,618475291205,Female,Medium,35 - 44
6798,627065225265,Male,Low,18 - 24
6799,627065225268,Female,Low,< 18
6800,627065225270,Male,Low,25 - 34
6801,627065225271,Female,Medium,25 - 34
6802,627065225272,Female,High,25 - 34
6803,627065225273,Male,Low,25 - 34
6804,627065225274,Male,Medium,< 18
6806,627065225277,Male,Low,25 - 34
6807,627065225278,Female,Medium,25 - 34
6809,627065225280,Male,Low,35 - 44
6810,627065225281,Male,Medium,35 - 44
6812,627065225290,Male,Medium,25 - 34
6814,627065225294,Female,Low,25 - 34
6815,627065225295,Female,Medium,25 - 34
6816,627065225296,Male,Low,25 - 34
6817,627065225297,Female,Medium,< 18
6818,627065225301,Female,Low,25 - 34
6819,627065225303,Female,Medium,25 - 34
6820,627065225304,Male,Medium,25 - 34
6821,627065225305,Female,Low,18 - 24
6822,627065225308,Female,Low,25 - 34
6823,627065225310,Female,Low,25 - 34
6824,627065225311,Female,Low,25 - 34
6825,627065225312,Female,High,18 - 24
6826,627065225314,Female,Medium,45 - 54
6829,627065225331,Female,High,25 - 34
6830,627065225337,Female,Low,< 18
6831,627065225344,Female,High,18 - 24
6833,627065225356,Female,Medium,25 - 34
6834,627065225361,Male,Low,25 - 34
6835,627065225369,Male,Medium,25 - 34
6838,627065225374,Female,Low,< 18
6839,627065225375,Male,Medium,18 - 24
6841,627065225401,Female,High,18 - 24
6842,627065225402,Female,High,< 18
6843,627065225424,Female,Medium,25 - 34
6844,627065225432,Female,Medium,18 - 24
6845,627065225458,Female,Low,25 - 34
6846,627065225466,Female,Medium,18 - 24
6847,627065225486,Female,Low,< 18
6848,627065225538,Female,Medium,18 - 24
6849,627065225545,Female,High,18 - 24
6850,627065225581,Male,Low,25 - 34
6851,627065225583,Male,Low,< 18
6852,627065225590,Male,Medium,25 - 34
6853,627065225597,Female,Low,25 - 34
6855,627065225605,Male,Low,35 - 44
6856,627065225623,Female,Medium,25 - 34
6857,627065225627,Male,Medium,35 - 44
6858,627065225642,Male,Low,18 - 24
6860,627065225660,Female,Low,25 - 34
6862,627065225741,Female,Medium,18 - 24
6865,635655159836,Male,Medium,25 - 34
6867,635655159844,Male,Medium,< 18
6868,635655159846,Female,Medium,18 - 24
6870,635655159860,Female,Medium,25 - 34
6872,635655159863,Female,Low,< 18
6873,635655159868,Female,Low,25 - 34
6875,635655159871,Female,Low,18 - 24
6876,635655159872,Female,Low,25 - 34
6880,635655159885,Female,Medium,18 - 24
6881,635655159886,Male,Medium,18 - 24
6882,635655159887,Female,Low,25 - 34
6883,635655159888,Male,Medium,25 - 34
6885,635655159892,Male,Low,25 - 34
6886,635655159897,Female,Low,25 - 34
6887,635655159898,Female,Medium,18 - 24
6888,635655159899,Female,Low,< 18
6893,635655159907,Male,Medium,25 - 34
6895,635655159912,Male,Medium,45 - 54
6898,635655159923,Male,Low,25 - 34
6899,635655159926,Female,Low,18 - 24
6900,635655159927,Male,Medium,25 - 34
6901,635655159932,Male,Medium,35 - 44
6902,635655159933,Female,Medium,18 - 24
6903,635655159936,Female,Medium,18 - 24
6905,635655159939,Female,Low,25 - 34
6906,635655159940,Female,High,45 - 54
6907,635655159942,Male,Low,25 - 34
6911,635655159965,Male,Low,18 - 24
6912,635655159967,Female,Medium,25 - 34
6914,635655159973,Female,Low,18 - 24
6915,635655159977,Female,Low,< 18
6916,635655159978,Female,High,25 - 34
6918,635655159983,Male,Low,< 18
6919,635655159984,Male,Low,18 - 24
6922,635655159999,Male,High,18 - 24
6923,635655160007,Male,High,35 - 44
6925,635655160030,Female,Medium,< 18
6926,635655160032,Female,Medium,18 - 24
6927,635655160047,Male,Low,25 - 34
6929,635655160061,Female,Low,25 - 34
6930,635655160064,Female,Medium,18 - 24
6931,635655160072,Male,Low,< 18
6932,635655160077,Male,Low,18 - 24
6933,635655160085,Female,Medium,25 - 34
6934,635655160102,Male,High,18 - 24
6935,635655160117,Female,Medium,18 - 24
6937,635655160189,Male,Medium,25 - 34
6938,635655160214,Male,Low,25 - 34
6939,635655160224,Male,Medium,25 - 34
6941,635655160263,Female,Low,< 18
6943,635655160271,Male,Medium,25 - 34
6944,635655160285,Male,Medium,25 - 34
6945,635655160286,Female,Medium,18 - 24
6946,635655160307,Male,Medium,25 - 34
6947,635655160318,Female,High,25 - 34
6949,635655160337,Female,Low,18 - 24
6950,635655160380,Female,High,35 - 44
6953,644245094440,Female,Medium,18 - 24
6955,644245094445,Female,High,18 - 24
6958,644245094455,Female,High,35 - 44
6959,644245094459,Female,Low,18 - 24
6960,644245094460,Male,High,25 - 34
6963,644245094464,Male,Low,25 - 34
6967,644245094471,Female,Medium,35 - 44
6968,644245094474,Female,Low,25 - 34
6970,644245094476,Male,Low,25 - 34
6971,644245094477,Male,Medium,< 18
6972,644245094478,Female,Medium,< 18
6975,644245094481,Female,Medium,25 - 34
6978,644245094484,Female,Low,18 - 24
6979,644245094486,Male,Medium,25 - 34
6980,644245094488,Male,High,25 - 34
6981,644245094490,Female,Medium,18 - 24
6982,644245094493,Male,Low,25 - 34
6983,644245094494,Female,High,25 - 34
6984,644245094497,Male,Low,35 - 44
6985,644245094498,Male,Medium,35 - 44
6986,644245094499,Male,Medium,25 - 34
6987,644245094500,Female,High,18 - 24
6988,644245094501,Female,Low,45 - 54
6989,644245094502,Female,Low,18 - 24
6991,644245094504,Male,Low,25 - 34
6992,644245094506,Female,Medium,25 - 34
6993,644245094507,Male,Low,25 - 34
6997,644245094518,Female,Medium,25 - 34
6998,644245094519,Male,Medium,18 - 24
6999,644245094520,Male,Medium,25 - 34
7001,644245094525,Male,Medium,25 - 34
7002,644245094527,Male,Medium,25 - 34
7006,644245094539,Male,Low,35 - 44
7007,644245094541,Male,Low,25 - 34
7008,644245094542,Female,Medium,< 18
7009,644245094543,Male,Low,25 - 34
7010,644245094553,Male,Low,< 18
7011,644245094555,Female,Low,25 - 34
7012,644245094560,Male,Low,45 - 54
7014,644245094564,Male,Low,25 - 34
7016,644245094567,Female,Low,18 - 24
7017,644245094572,Female,Low,< 18
7018,644245094573,Female,Low,25 - 34
7020,644245094576,Female,Medium,25 - 34
7021,644245094578,Female,Low,< 18
7024,644245094592,Male,Medium,18 - 24
7026,644245094597,Male,Low,18 - 24
7027,644245094603,Male,Medium,18 - 24
7031,644245094617,Female,Low,18 - 24
7032,644245094642,Male,Medium,18 - 24
7033,644245094644,Male,Low,< 18
7034,644245094645,Female,Low,25 - 34
7035,644245094647,Female,Medium,< 18
7036,644245094653,Male,High,35 - 44
7037,644245094660,Female,Low,25 - 34
7039,644245094687,Female,Medium,25 - 34
7040,644245094691,Male,High,25 - 34
7041,644245094729,Female,Low,< 18
7042,644245094732,Male,Medium,45 - 54
7043,644245094758,Male,High,55+
7044,644245094784,Male,Low,18 - 24
7045,644245094792,Male,Low,25 - 34
7047,644245094848,Female,Medium,25 - 34
7048,644245094875,Female,Low,25 - 34
7049,644245094904,Male,Medium,25 - 34
7050,644245094920,Female,Low,25 - 34
7052,644245094960,Male,High,35 - 44
7053,644245094982,Male,Medium,18 - 24
7055,652835029029,Male,High,25 - 34
7056,652835029031,Male,Low,< 18
7057,652835029032,Female,High,18 - 24
7060,652835029054,Male,Medium,25 - 34
7061,652835029057,Male,Low,25 - 34
7063,652835029060,Male,Low,25 - 34
7064,652835029061,Female,Low,18 - 24
7065,652835029062,Male,Medium,25 - 34
7066,652835029063,Male,High,18 - 24
7067,652835029064,Male,Low,18 - 24
7068,652835029066,Male,High,18 - 24
7070,652835029071,Female,Low,18 - 24
7071,652835029073,Female,Medium,< 18
7072,652835029074,Female,Low,25 - 34
7073,652835029078,Male,Medium,25 - 34
7074,652835029083,Female,Medium,18 - 24
7075,652835029084,Male,High,25 - 34
7077,652835029086,Female,Medium,25 - 34
7081,652835029096,Male,Low,25 - 34
7082,652835029098,Female,Low,25 - 34
7084,652835029102,Female,Low,< 18
7085,652835029103,Female,Medium,18 - 24
7086,652835029107,Female,Low,25 - 34
7087,652835029110,Male,Medium,35 - 44
7090,652835029117,Female,Medium,25 - 34
7092,652835029120,Male,Low,18 - 24
7093,652835029124,Male,Low,25 - 34
7094,652835029130,Female,Medium,25 - 34
7098,652835029139,Female,Medium,25 - 34
7100,652835029150,Female,Medium,18 - 24
7101,652835029151,Female,Medium,25 - 34
7104,652835029154,Female,Low,35 - 44
7105,652835029155,Male,Medium,25 - 34
7106,652835029157,Male,Low,< 18
7107,652835029158,Female,Low,25 - 34
7108,652835029162,Male,Low,18 - 24
7111,652835029169,Female,Low,25 - 34
7112,652835029170,Female,Medium,25 - 34
7113,652835029178,Male,Low,35 - 44
7114,652835029179,Male,Low,25 - 34
7115,652835029180,Female,Medium,< 18
7117,652835029190,Male,Low,35 - 44
7118,652835029196,Female,Low,18 - 24
7121,652835029205,Male,Medium,< 18
7122,652835029208,Female,Medium,18 - 24
7123,652835029221,Female,Medium,25 - 34
7124,652835029227,Male,Medium,25 - 34
7125,652835029234,Male,High,25 - 34
7126,652835029238,Male,Low,25 - 34
7128,652835029273,Female,Low,25 - 34
7129,652835029286,Female,Low,< 18
7130,652835029287,Female,Low,18 - 24
7132,652835029313,Male,Low,25 - 34
7133,652835029327,Male,Low,25 - 34
7136,652835029363,Male,Medium,25 - 34
7139,652835029377,Female,Low,18 - 24
7140,652835029382,Female,Low,25 - 34
7141,652835029385,Female,Medium,25 - 34
7142,652835029393,Female,Low,25 - 34
7143,652835029395,Female,Low,25 - 34
7144,652835029396,Male,Medium,35 - 44
7146,652835029418,Female,Low,25 - 34
7147,652835029420,Male,High,< 18
7148,652835029430,Female,Low,18 - 24
7149,652835029445,Female,Medium,18 - 24
7150,652835029498,Female,Medium,18 - 24
7151,652835029499,Male,High,45 - 54
7156,661424963616,Male,Medium,25 - 34
7161,661424963627,Female,Low,25 - 34
7163,661424963632,Female,Low,25 - 34
7165,661424963643,Female,Medium,18 - 24
7166,661424963644,Female,Low,18 - 24
7168,661424963646,Female,Low,< 18
7170,661424963648,Female,High,35 - 44
7171,661424963649,Male,Medium,25 - 34
7172,661424963650,Male,Medium,25 - 34
7173,661424963651,Female,Medium,25 - 34
7174,661424963653,Male,Low,25 - 34
7177,661424963659,Male,Low,25 - 34
7178,661424963661,Female,Low,25 - 34
7179,661424963662,Female,Low,< 18
7181,661424963664,Female,Low,25 - 34
7182,661424963665,Male,Medium,25 - 34
7185,661424963668,Female,Low,25 - 34
7186,661424963669,Male,Medium,25 - 34
7187,661424963670,Male,Medium,25 - 34
7189,661424963674,Female,Low,< 18
7192,661424963678,Male,Medium,25 - 34
7193,661424963680,Female,Low,25 - 34
7196,661424963686,Female,Low,18 - 24
7197,661424963692,Female,Medium,< 18
7198,661424963693,Female,Medium,18 - 24
7200,661424963697,Male,Medium,18 - 24
7202,661424963701,Female,Low,25 - 34
7204,661424963704,Female,Low,25 - 34
7207,661424963720,Female,Low,18 - 24
7209,661424963724,Male,Low,25 - 34
7212,661424963735,Male,Low,35 - 44
7213,661424963740,Male,Low,25 - 34
7214,661424963745,Male,Medium,25 - 34
7215,661424963748,Female,Medium,25 - 34
7217,661424963756,Female,Low,18 - 24
7220,661424963767,Male,Low,25 - 34
7222,661424963782,Female,Low,25 - 34
7223,661424963785,Female,Medium,25 - 34
7224,661424963803,Male,Medium,18 - 24
7225,661424963804,Male,Medium,25 - 34
7227,661424963828,Male,Medium,18 - 24
7228,661424963836,Female,Medium,25 - 34
7229,661424963847,Female,Medium,18 - 24
7231,661424963892,Male,High,25 - 34
7232,661424963894,Female,Low,< 18
7235,661424963968,Female,Medium,< 18
7236,661424963974,Female,Medium,25 - 34
7237,661424963999,Male,Low,25 - 34
7238,661424964001,Male,Low,25 - 34
7241,661424964017,Male,Low,35 - 44
7243,661424964027,Female,Medium,< 18
7244,661424964034,Male,Low,25 - 34
7245,661424964039,Female,Low,< 18
7246,661424964044,Female,Low,18 - 24
7247,661424964063,Male,Low,25 - 34
7249,661424964082,Female,Medium,25 - 34
7250,661424964119,Male,Low,< 18
7260,670014898230,Female,Medium,25 - 34
7261,670014898232,Female,Medium,< 18
7266,670014898240,Male,High,25 - 34
7268,670014898242,Male,Medium,25 - 34
7270,670014898246,Female,High,25 - 34
7271,670014898247,Female,Medium,< 18
7273,670014898249,Male,Medium,25 - 34
7274,670014898250,Male,Low,25 - 34
7275,670014898252,Male,Medium,35 - 44
7280,670014898258,Female,Medium,18 - 24
7283,670014898268,Female,Medium,25 - 34
7285,670014898273,Female,Low,25 - 34
7287,670014898276,Male,Medium,25 - 34
7288,670014898279,Male,Low,35 - 44
7289,670014898282,Male,Medium,25 - 34
7290,670014898287,Female,Medium,< 18
7291,670014898288,Male,Medium,25 - 34
7292,670014898291,Male,Medium,35 - 44
7293,670014898292,Male,Medium,35 - 44
7294,670014898301,Female,Low,25 - 34
7295,670014898311,Male,Medium,25 - 34
7296,670014898312,Male,Low,35 - 44
7297,670014898314,Female,High,18 - 24
7298,670014898317,Female,Low,25 - 34
7300,670014898319,Female,Low,35 - 44
7301,670014898326,Female,Low,25 - 34
7302,670014898327,Female,Medium,18 - 24
7306,670014898346,Female,Medium,18 - 24
7309,670014898364,Male,High,18 - 24
7310,670014898393,Female,Low,35 - 44
7311,670014898398,Female,Medium,18 - 24
7312,670014898410,Male,Medium,25 - 34
7314,670014898439,Male,Low,18 - 24
7316,670014898469,Male,Low,25 - 34
7317,670014898476,Male,Low,< 18
7318,670014898479,Female,Low,25 - 34
7319,670014898509,Female,Low,< 18
7321,670014898539,Male,Medium,25 - 34
7323,670014898554,Male,Low,18 - 24
7324,670014898570,Male,High,25 - 34
